Date,Open,High,Low,Close,Adj Close,Volume
1985-01-01,6.201422,6.498852,5.829634,6.469109,1.692104,70867020
1985-02-01,6.469109,6.647567,6.350137,6.602953,1.727112,39686608
1985-03-01,6.632696,6.900383,6.498852,6.840897,1.789351,46754649
1985-04-01,6.855769,6.930126,6.647567,6.766540,1.784487,38608204
1985-05-01,6.796283,7.301914,6.781411,7.257300,1.913912,52856921
1985-06-01,7.287043,7.406015,7.093713,7.301914,1.925678,41362631
1985-07-01,7.272171,7.911646,7.108584,7.153199,1.900927,57424375
1985-08-01,7.153199,7.242428,6.930126,7.078841,1.881168,47439683
1985-09-01,7.078841,7.093713,6.379880,6.424495,1.707279,41033982
1985-10-01,6.439366,7.004484,6.379880,6.751668,1.809651,63232458
1985-11-01,6.736797,7.881903,6.721925,7.762931,2.080700,59229001
1985-12-01,7.733188,8.149591,7.539858,7.881903,2.112588,54918747
1986-01-01,7.881903,8.119848,7.168071,7.346529,1.984092,70857776
1986-02-01,7.406015,8.476764,7.346529,8.387535,2.265240,84823232
1986-03-01,8.357792,9.056753,8.149591,8.997267,2.429910,90918776
1986-04-01,8.997267,9.740843,8.328049,9.116239,2.481013,61181559
1986-05-01,9.116239,9.696228,8.833680,9.532642,2.594338,46951335
1986-06-01,9.562385,10.529033,9.250083,10.231603,2.784563,61379085
1986-07-01,10.246474,10.335703,9.086496,9.517770,2.607450,81494719
1986-08-01,9.532642,9.949044,9.235211,9.279826,2.542263,54154700
1986-09-01,9.279826,9.309569,8.000875,8.536250,2.338557,111193272
1986-10-01,8.461892,9.428541,8.447021,9.354183,2.583419,69780210
1986-11-01,9.354183,9.488027,8.848552,9.294697,2.566989,52756056
1986-12-01,9.279826,10.112631,9.116239,9.830072,2.714850,86607682
1987-01-01,9.859815,11.837726,9.859815,11.019793,3.070386,94218708
1987-02-01,11.049536,12.313615,10.841335,11.926956,3.323146,60600752
1987-03-01,11.926956,13.280263,11.480810,12.045928,3.356294,104053786
1987-04-01,11.986442,12.834118,11.183380,11.793112,3.309571,78707511
1987-05-01,11.763369,12.060799,11.034665,11.555168,3.242797,56558627
1987-06-01,11.614654,12.730017,11.451067,11.837726,3.322090,54535043
1987-07-01,11.867469,12.313615,11.064408,12.135157,3.429875,64323469
1987-08-01,11.956699,12.878733,11.540296,12.224386,3.455096,66154152
1987-09-01,12.283872,12.551559,11.123894,12.016185,3.396249,62779410
1987-10-01,11.956699,12.730017,6.721925,10.350575,2.946572,124911192
1987-11-01,9.874686,10.588519,8.625479,9.071625,2.582485,64470146
1987-12-01,9.160854,10.677748,8.922909,9.904429,2.819566,60001452
1988-01-01,9.874686,10.677748,9.458284,10.469547,2.980442,54706093
1988-02-01,10.410061,10.796720,9.755714,10.677748,3.072282,42659152
1988-03-01,10.707491,10.915692,9.696228,9.785457,2.815544,59139903
1988-04-01,9.696228,10.380318,9.309569,9.666485,2.810497,54269014
1988-05-01,9.666485,9.993659,9.071625,9.963915,2.896971,49823014
1988-06-01,9.963915,10.350575,9.279826,9.636742,2.801847,65812474
1988-07-01,9.666485,10.291089,9.339312,10.261346,3.016623,48914400
1988-08-01,10.291089,10.410061,9.696228,10.082888,2.964162,36286230
1988-09-01,9.993659,10.677748,9.785457,10.558776,3.104063,41752637
1988-10-01,10.439804,10.856206,10.320832,10.558776,3.104063,40680537
1988-11-01,10.558776,10.677748,9.844943,10.558776,3.135240,38918781
1988-12-01,10.558776,11.064408,10.469547,10.766977,3.197062,42072879
1989-01-01,10.766977,11.004922,10.469547,10.945436,3.287702,49401908
1989-02-01,10.975179,11.272609,10.618262,10.737234,3.225164,45939751
1989-03-01,10.796720,11.302352,10.588519,11.183380,3.359174,39638697
1989-04-01,11.094151,11.629525,11.064408,11.540296,3.466382,37717656
1989-05-01,11.510553,12.194643,11.421324,11.897213,3.613983,46073399
1989-06-01,11.897213,11.986442,11.213123,11.391581,3.460386,55881578
1989-07-01,11.510553,12.402844,11.361838,11.480810,3.525584,95797648
1989-08-01,11.510553,11.897213,11.123894,11.748497,3.607785,133971717
1989-09-01,11.748497,12.700274,11.659268,12.551559,3.854395,107492405
1989-10-01,12.581302,13.086934,11.778240,12.551559,3.895634,146832713
1989-11-01,12.581302,13.533079,12.521816,13.235649,4.107954,107435670
1989-12-01,13.295135,13.800767,13.027448,13.324878,4.135650,77208842
1990-01-01,13.324878,13.860253,12.016185,12.343358,3.868980,104118508
1990-02-01,12.432587,13.116677,12.016185,12.373101,3.878303,70648062
1990-03-01,12.313615,12.908476,12.135157,12.670531,3.971529,74003046
1990-04-01,12.462330,13.354621,12.313615,13.354621,4.185956,86496731
1990-05-01,13.414107,14.841773,13.235649,14.574085,4.616466,124504374
1990-06-01,14.633571,15.377147,14.336141,15.079717,4.776630,85222066
1990-07-01,15.049974,15.674577,14.514599,15.466376,4.941772,85218701
1990-08-01,15.496119,15.555605,13.176163,14.484856,4.628159,122298816
1990-09-01,14.336141,14.841773,13.205906,13.741280,4.390575,71667628
1990-10-01,14.038711,15.079717,13.592565,14.008968,4.476104,101175381
1990-11-01,14.008968,15.674577,13.741280,15.644834,5.047463,70812385
1990-12-01,15.734064,16.180208,15.496119,15.942265,5.143423,74369103
1991-01-01,15.912522,16.537125,14.544342,16.418154,5.347172,102409704
1991-02-01,16.418154,18.559652,16.209951,17.786333,5.792774,95373601
1991-03-01,17.726847,19.124769,17.518644,18.619139,6.064006,86767384
1991-04-01,18.440680,19.124769,17.488901,17.905306,5.831520,101472928
1991-05-01,17.935047,20.195518,17.875563,19.213999,6.308566,81155984
1991-06-01,18.916569,19.332970,18.410936,18.500166,6.074193,68968675
1991-07-01,18.648882,20.076546,18.648882,20.017059,6.625021,68717777
1991-08-01,20.017059,20.909351,19.451942,20.701151,6.851433,68161766
1991-09-01,20.671408,20.849865,19.213999,19.689886,6.516736,75624438
1991-10-01,19.689886,20.641665,18.857082,20.611921,6.874836,102184019
1991-11-01,20.820122,20.820122,17.756590,18.678623,6.230009,127850538
1991-12-01,18.529907,21.266268,18.351450,20.998581,7.003801,106501837
1992-01-01,20.939095,21.444727,18.797596,19.005796,6.392944,138670717
1992-02-01,19.005796,19.779116,18.470423,19.213999,6.462976,99413202
1992-03-01,19.243740,19.332970,17.994534,18.143250,6.102808,98108696
1992-04-01,18.083763,18.857082,17.102243,17.697104,6.007615,136026820
1992-05-01,17.786333,18.291964,16.923784,17.221214,5.846062,87095611
1992-06-01,17.221214,17.548388,14.752544,15.674577,5.321026,228929676
1992-07-01,15.793550,16.566868,15.496119,16.537125,5.676065,120366010
1992-08-01,16.566868,16.953527,15.555605,15.853036,5.441265,97532930
1992-09-01,15.793550,16.537125,14.722800,15.168946,5.206461,100558849
1992-10-01,15.168946,16.239695,14.276655,16.209951,5.627768,103504497
1992-11-01,16.180208,16.537125,15.347404,15.972008,5.545161,83051807
1992-12-01,16.001751,17.221214,15.882779,16.061237,5.576133,106959931
1993-01-01,15.972008,16.001751,13.949482,14.217169,4.935914,153941941
1993-02-01,14.246912,14.365884,12.581302,13.503336,4.741220,222862288
1993-03-01,13.562822,14.455113,13.116677,14.068454,4.939640,201951087
1993-04-01,13.979225,14.841773,13.384364,14.306398,5.090155,125104515
1993-05-01,14.365884,14.782287,13.919739,14.276655,5.079573,86844713
1993-06-01,14.276655,14.544342,13.711537,13.741280,4.889088,95738812
1993-07-01,13.800767,14.306398,12.819246,12.997705,4.684720,122932998
1993-08-01,12.878733,13.741280,12.105414,13.354621,4.813363,165510201
1993-09-01,13.354621,14.127940,13.205906,13.414107,4.834803,112067847
1993-10-01,13.324878,14.098197,13.027448,14.008968,5.115499,106011387
1993-11-01,14.068454,14.812030,13.800767,14.246912,5.202386,89231825
1993-12-01,14.187426,14.306398,13.652051,13.860253,5.061194,88959914
1994-01-01,13.711537,14.246912,13.592565,13.771023,5.028610,96160338
1994-02-01,13.800767,13.860253,13.086934,13.146420,4.864585,76285099
1994-03-01,13.146420,13.176163,11.897213,12.254129,4.534409,113795143
1994-04-01,11.926956,12.908476,11.926956,12.819246,4.814882,87007353
1994-05-01,12.878733,13.354621,12.640788,12.997705,4.881911,67256931
1994-06-01,13.086934,13.384364,12.640788,12.759760,4.792537,74979328
1994-07-01,12.759760,12.878733,12.164900,12.521816,4.770615,57847585
1994-08-01,12.581302,13.889996,12.492073,13.711537,5.223877,98682362
1994-09-01,13.681794,13.979225,13.473593,13.652051,5.201212,66017142
1994-10-01,13.503336,14.127940,13.265392,13.889996,5.291871,85244338
1994-11-01,13.830510,14.336141,13.473593,13.741280,5.306142,86337872
1994-12-01,13.741280,14.514599,13.592565,13.771023,5.317628,82195306
1995-01-01,13.741280,14.633571,13.741280,14.633571,5.726156,82318444
1995-02-01,14.633571,14.841773,14.217169,14.722800,5.761071,79380780
1995-03-01,14.752544,15.674577,14.544342,14.960745,5.854180,88713634
1995-04-01,14.812030,15.555605,14.722800,15.496119,6.063673,80887435
1995-05-01,15.555605,16.061237,15.079717,15.793550,6.257438,102165528
1995-06-01,15.734064,16.626354,15.644834,16.209951,6.422421,77766957
1995-07-01,16.239695,16.596611,15.823293,16.477638,6.528474,77888413
1995-08-01,16.418154,16.566868,16.090981,16.358667,6.555748,68482011
1995-09-01,16.299181,17.816076,15.882779,17.340187,6.949092,115082002
1995-10-01,17.280701,18.738110,17.131987,18.143250,7.270919,96101503
1995-11-01,18.172993,19.362713,18.054020,19.095026,7.732370,77068054
1995-12-01,19.184256,20.730892,19.124769,20.433462,8.274361,89502057
1996-01-01,20.373976,21.058065,19.303226,21.058065,8.527283,82885802
1996-02-01,20.968838,21.474468,20.165775,20.255005,8.277252,88786765
1996-03-01,20.433462,21.028322,19.838602,20.366541,8.322831,90798159
1996-04-01,20.552435,20.849865,18.559652,19.570915,7.997694,87993722
1996-05-01,19.541172,20.671408,18.663752,20.314489,8.377006,84064649
1996-06-01,20.165775,21.474468,19.957575,21.414984,8.830808,73882854
1996-07-01,21.414984,21.504211,19.749372,20.611921,8.499650,93330266
1996-08-01,20.582178,21.385239,20.582178,20.879608,8.685874,55614707
1996-09-01,20.701151,23.318537,20.671408,22.931877,9.539617,84360096
1996-10-01,22.991364,25.906179,22.961620,25.162603,10.467596,111265982
1996-11-01,25.281576,27.363588,25.192347,27.066158,11.351208,100945074
1996-12-01,27.363588,27.690762,25.311319,25.935923,10.877204,111903946
1997-01-01,25.876436,30.605579,25.341063,30.159433,12.740351,110473354
1997-02-01,30.367636,32.657848,29.743031,31.051725,13.117281,100811428
1997-03-01,30.456863,32.955280,28.077421,28.077421,11.860833,89238340
1997-04-01,28.553310,31.587099,27.244617,31.170696,13.167536,102193687
1997-05-01,30.932753,35.453693,30.516350,34.918320,14.846468,73034546
1997-06-01,35.275234,40.807438,34.501915,38.546970,16.389271,93097437
1997-07-01,38.309025,42.175617,37.059818,37.268017,15.845495,110141975
1997-08-01,37.119305,38.517223,33.788082,36.167526,15.453764,104708560
1997-09-01,36.286499,39.974632,36.197269,39.379772,16.826296,75512435
1997-10-01,39.201317,43.305855,38.071079,41.818703,17.868412,108740176
1997-11-01,42.710995,45.982727,41.997162,44.555061,19.129913,81232684
1997-12-01,45.209408,46.726303,42.235104,45.030949,19.334242,99598542
1998-01-01,45.001205,48.362167,42.264847,47.440136,20.458773,107974453
1998-02-01,48.540627,49.789833,45.982727,47.678078,20.561392,89495754
1998-03-01,47.678078,51.693390,47.380650,49.641117,21.407959,84037541
1998-04-01,49.611378,51.604160,47.053474,50.384693,21.728628,87019122
1998-05-01,50.384693,53.953857,49.789833,51.158012,22.149130,66194497
1998-06-01,51.158012,56.482018,50.354954,54.697433,23.681545,77315802
1998-07-01,55.143581,59.932209,53.626686,54.221546,23.556995,74480261
1998-08-01,53.894375,54.191803,46.458614,46.577587,20.236019,90886626
1998-09-01,47.350906,51.633904,46.845276,49.432919,21.476540,121847238
1998-10-01,48.897545,52.704651,42.026901,52.674908,22.975689,104121446
1998-11-01,52.585678,58.742489,50.830841,58.058395,25.323845,62525150
1998-12-01,58.326084,64.363922,55.916901,63.679829,27.775806,73466160
1999-01-01,63.679829,64.720833,55.887157,61.032700,26.621191,94376729
1999-02-01,61.002956,63.679829,57.225594,59.932209,26.231546,72789319
1999-03-01,60.080921,63.293171,55.322037,61.032700,26.713217,98914767
1999-04-01,61.746532,65.910561,54.489231,60.497326,26.575432,93837527
1999-05-01,58.653259,66.624390,58.653259,65.434669,28.744318,76700213
1999-06-01,64.839806,67.040794,61.032700,67.040794,29.449844,68022657
1999-07-01,66.802849,72.335052,62.876766,63.293171,27.894739,71775112
1999-08-01,61.865505,72.335052,60.854240,66.981308,29.520193,70377203
1999-09-01,67.040794,71.740189,62.341393,64.244949,28.314219,59747713
1999-10-01,64.720833,75.428329,63.888031,73.108368,32.328320,72746556
1999-11-01,74.476547,74.952438,69.182289,69.479721,30.723749,62296735
1999-12-01,69.122803,70.966873,57.047134,61.092186,27.014784,91560312
2000-01-01,61.151672,66.148499,55.203068,63.055225,27.882856,122595630
2000-02-01,61.151672,62.400879,52.704651,54.489231,24.199577,88706808
2000-03-01,53.953857,57.344563,40.391037,54.370262,24.146736,221494950
2000-04-01,56.749702,64.363922,43.781742,49.908806,22.165337,222315521
2000-05-01,49.908806,55.678955,48.302685,52.407223,23.365707,103666194
2000-06-01,52.109791,55.545113,47.945766,55.441010,24.718327,117444213
2000-07-01,55.441010,56.571243,45.447353,49.135487,21.907005,118322358
2000-08-01,47.350906,53.715916,47.350906,50.459053,22.597837,110011588
2000-09-01,51.276985,56.571243,47.529366,54.727177,24.509296,110680863
2000-10-01,54.489231,61.746532,52.585678,57.998913,25.974541,102458243
2000-11-01,58.891201,69.717667,57.106621,65.970039,29.679287,107631726
2000-12-01,65.970039,71.264305,62.103451,70.372009,31.659695,95546960
2001-01-01,69.479721,69.955612,57.201797,58.905479,26.501003,143470056
2001-02-01,58.534286,62.722103,57.677685,60.352180,27.262035,82244161
2001-03-01,60.342663,61.389618,48.350273,56.535553,25.538002,117414582
2001-04-01,55.916901,56.963852,51.871845,53.299511,24.076231,104371926
2001-05-01,53.727814,54.746212,49.425781,51.624386,23.441582,136378481
2001-06-01,52.538090,55.317280,49.111694,49.777939,22.603157,106725313
2001-07-01,50.301414,57.011440,49.111694,56.288094,25.559280,103618390
2001-08-01,56.345200,59.900002,54.593929,56.139999,25.630537,85503626
2001-09-01,56.500000,60.000000,50.250000,55.560001,25.365723,106429600
2001-10-01,56.000000,59.950001,53.029999,53.450001,24.402422,118141200
2001-11-01,54.000000,57.000000,52.400002,53.759998,24.660875,111611700
2001-12-01,53.900002,56.000000,48.500000,51.000000,23.394802,152455000
2002-01-01,50.470001,51.950001,44.029999,45.369999,20.812208,166472400
2002-02-01,45.200001,47.750000,42.000000,47.000000,21.678946,116549800
2002-03-01,47.000000,51.200001,39.150002,40.490002,18.676186,213142400
2002-04-01,40.049999,40.490002,28.500000,28.799999,13.284117,336614600
2002-05-01,28.650000,31.700001,28.000000,31.120001,14.460107,173397900
2002-06-01,30.500000,30.500000,24.510000,25.700001,11.941663,179061300
2002-07-01,25.900000,26.090000,19.490000,23.430000,10.886896,250599900
2002-08-01,23.400000,26.500000,21.700001,24.950001,11.720423,153022200
2002-09-01,24.950001,26.480000,23.450001,23.799999,11.180204,116023500
2002-10-01,24.100000,25.190001,20.740000,24.610001,11.560708,160463400
2002-11-01,24.700001,27.370001,23.590000,26.500000,12.592758,140889100
2002-12-01,26.799999,28.250000,22.820000,23.150000,11.000845,185642900
2003-01-01,23.160000,26.010000,22.900000,23.590000,11.346575,140301600
2003-02-01,23.790001,24.180000,21.549999,23.299999,11.207092,105986800
2003-03-01,23.799999,23.940001,21.000000,21.129999,10.163340,140518800
2003-04-01,21.320000,25.770000,21.299999,25.540001,12.284509,131846300
2003-05-01,25.530001,26.680000,23.000000,25.600000,12.473212,139150800
2003-06-01,27.150000,29.209999,25.500000,27.150000,13.228420,137284200
2003-07-01,27.100000,27.670000,25.280001,26.200001,12.765551,116246400
2003-08-01,26.299999,26.670000,24.400000,25.370001,12.489953,104505100
2003-09-01,25.500000,27.450001,25.100000,25.660000,12.632724,116795500
2003-10-01,25.410000,26.500000,24.219999,25.370001,12.489953,139879400
2003-11-01,25.440001,26.950001,24.120001,26.350000,13.115535,108852600
2003-12-01,26.500000,28.860001,25.750000,28.600000,14.235457,116201500
2004-01-01,28.900000,30.740000,27.900000,28.049999,14.102778,173080900
2004-02-01,28.049999,31.299999,27.290001,27.820000,13.987144,146410900
2004-03-01,27.820000,28.370001,23.719999,24.230000,12.182191,178437700
2004-04-01,24.170000,25.680000,23.900000,25.100000,12.767251,154530400
2004-05-01,25.400000,26.420000,24.730000,25.270000,12.853731,105220600
2004-06-01,25.250000,26.100000,24.410000,24.500000,12.462063,100106800
2004-07-01,24.459999,24.510000,22.219999,22.900000,11.782049,119762500
2004-08-01,23.090000,24.260000,22.410000,23.730000,12.209083,97113400
2004-09-01,23.740000,24.719999,23.389999,23.670000,12.178211,97075500
2004-10-01,23.820000,24.530001,22.790001,23.430000,12.197935,115681400
2004-11-01,23.730000,24.440001,22.750000,23.500000,12.234381,119066100
2004-12-01,23.510000,25.879999,23.440001,25.620001,13.338076,139029800
2005-01-01,25.570000,25.670000,23.250000,23.440001,12.203143,122292000
2005-02-01,23.500000,25.190001,23.320000,25.030001,13.177624,97775800
2005-03-01,24.959999,26.000000,23.959999,25.459999,13.404009,125589500
2005-04-01,25.500000,26.559999,24.820000,26.000000,13.842913,122863000
2005-05-01,26.180000,26.600000,25.030001,25.360001,13.502168,91731700
2005-06-01,25.360001,25.799999,24.709999,24.980000,13.299844,100064700
2005-07-01,25.280001,25.469999,24.480000,24.980000,13.448801,84790400
2005-08-01,25.129999,25.230000,23.799999,24.469999,13.174226,103134400
2005-09-01,24.469999,25.490000,23.900000,24.059999,12.953491,121872300
2005-10-01,23.969999,24.200001,20.700001,21.170000,11.397561,178005000
2005-11-01,21.170000,22.459999,20.900000,21.590000,11.761706,161765300
2005-12-01,21.740000,23.770000,21.129999,22.980000,12.518950,173449900
2006-01-01,23.250000,23.270000,21.209999,22.790001,12.415446,230246000
2006-02-01,22.790001,23.440001,22.180000,23.100000,12.737788,158227700
2006-03-01,23.000000,25.950001,22.530001,24.610001,13.570433,207932300
2006-04-01,24.750000,25.549999,23.900000,25.379999,13.995026,128718500
2006-05-01,25.530001,25.549999,23.209999,24.549999,13.692244,124455500
2006-06-01,24.559999,25.969999,24.480000,25.860001,14.422872,151832000
2006-07-01,25.860001,26.139999,23.719999,23.969999,13.368762,160441200
2006-08-01,23.980000,23.980000,20.080000,21.750000,12.264011,393361200
2006-09-01,22.889999,25.240000,22.250000,24.920000,14.051455,240339200
2006-10-01,25.030001,25.030001,23.930000,24.750000,13.955598,156690000
2006-11-01,24.889999,25.160000,23.950001,24.830000,14.160467,140847000
2006-12-01,24.870001,26.410000,24.600000,26.320000,15.010202,127193100
2007-01-01,26.209999,29.389999,25.730000,28.790001,16.418837,213827900
2007-02-01,28.900000,29.330000,25.889999,26.379999,15.206193,169248000
2007-03-01,26.250000,28.100000,26.000000,27.760000,16.001657,200263300
2007-04-01,27.780001,30.309999,27.000000,28.860001,16.635729,192595400
2007-05-01,29.490000,30.500000,28.600000,30.309999,17.648800,208550100
2007-06-01,30.250000,32.250000,28.590000,31.559999,18.376646,277117400
2007-07-01,31.809999,32.349998,28.160000,28.410000,16.542479,235700900
2007-08-01,28.010000,29.990000,26.379999,29.150000,17.123945,281100800
2007-09-01,28.700001,29.330000,27.420000,28.820000,16.930098,188718900
2007-10-01,29.010000,30.350000,27.900000,29.990000,17.617397,256617700
2007-11-01,29.900000,30.230000,27.340000,29.629999,17.574970,270704700
2007-12-01,29.540001,29.639999,26.520000,26.520000,15.730277,220999200
2008-01-01,26.500000,27.370001,21.750000,23.020000,13.654260,474780800
2008-02-01,23.150000,24.190001,21.980000,22.610001,13.569691,260030300
2008-03-01,22.650000,22.650000,20.049999,21.299999,12.783481,289778900
2008-04-01,21.530001,22.549999,21.150000,21.969999,13.185584,266229400
2008-05-01,21.980000,23.600000,21.450001,22.790001,13.871599,281277500
2008-06-01,22.750000,22.750000,19.430000,20.530001,12.496003,298809900
2008-07-01,20.340000,22.930000,20.290001,21.120001,12.855124,338243200
2008-08-01,21.160000,22.580000,21.010000,21.340000,13.185258,211841200
2008-09-01,21.370001,22.629999,19.700001,20.850000,12.882500,307847000
2008-10-01,20.610001,21.250000,16.000000,20.549999,12.697138,490110000
2008-11-01,20.700001,21.770000,18.059999,20.700001,12.982852,334296900
2008-12-01,20.430000,23.820000,19.290001,23.250000,14.582186,426235200
2009-01-01,23.250000,23.980000,21.250000,21.410000,13.612104,341233700
2009-02-01,21.500000,23.780001,18.379999,18.410000,11.704759,305504300
2009-03-01,18.080000,22.180000,17.230000,21.920000,13.936350,407161900
2009-04-01,21.480000,22.320000,18.830000,19.200001,12.207025,316394800
2009-05-01,19.459999,20.910000,19.049999,19.920000,12.846467,250842500
2009-06-01,20.100000,21.120001,19.120001,20.309999,13.097980,299565500
2009-07-01,20.139999,21.969999,19.190001,21.740000,14.020190,301175800
2009-08-01,22.070000,23.280001,21.490000,22.129999,14.492909,227840500
2009-09-01,22.030001,23.070000,21.540001,22.520000,14.748328,205279700
2009-10-01,22.510000,23.280001,21.760000,21.799999,14.472885,232148700
2009-11-01,21.870001,25.750000,21.670000,25.309999,16.803156,365201800
2009-12-01,25.389999,26.620001,24.549999,25.250000,16.763319,948176700
2010-01-01,25.410000,26.000000,23.500000,24.360001,16.375164,291577400
2010-02-01,24.770000,25.010000,23.490000,24.510000,16.475994,203265500
2010-03-01,24.590000,27.070000,24.250000,26.700001,17.948151,304160200
2010-04-01,26.770000,27.010000,24.070000,25.309999,17.217834,302680300
2010-05-01,25.309999,25.700001,22.240000,23.209999,15.789250,301022400
2010-06-01,23.110001,25.950001,22.309999,24.940001,16.966127,419262700
2010-07-01,24.840000,25.950001,24.219999,24.920000,17.169779,268389600
2010-08-01,25.330000,26.790001,25.290001,26.080000,17.969011,221200600
2010-09-01,26.240000,28.000000,26.110001,27.110001,18.678679,274526600
2010-10-01,27.110001,27.719999,26.620001,26.900000,18.748798,184598200
2010-11-01,27.059999,27.320000,25.100000,25.240000,17.591808,195934000
2010-12-01,25.670000,26.879999,25.420000,26.480000,18.456066,186444500
2011-01-01,26.650000,26.719999,25.160000,25.180000,17.549997,215652600
2011-02-01,25.350000,26.049999,25.100000,25.809999,18.215925,175762400
2011-03-01,25.660000,27.959999,24.969999,26.430000,18.653507,402247000
2011-04-01,26.510000,28.500000,26.400000,28.100000,20.079018,222607700
2011-05-01,28.240000,28.990000,28.000000,28.760000,20.550623,196134000
2011-06-01,28.709999,29.540001,27.180000,28.959999,20.693539,270196700
2011-07-01,28.950001,29.730000,28.500000,28.660000,20.718225,199227800
2011-08-01,29.059999,29.920000,25.690001,29.750000,21.506182,366484700
2011-09-01,29.750000,31.910000,28.370001,31.379999,22.684505,316515300
