Date,Open,High,Low,Close,Adj Close,Volume
1985-01-01,1.233125,1.543975,1.217711,1.528561,1.078621,278059404
1985-02-01,1.528561,1.667288,1.502871,1.600493,1.129379,138915358
1985-03-01,1.600493,1.649305,1.513147,1.618477,1.142070,101605272
1985-04-01,1.608201,1.654443,1.564527,1.574803,1.115591,68255854
1985-05-01,1.572234,1.844549,1.528561,1.788031,1.266643,150242675
1985-06-01,1.788031,1.952448,1.770048,1.929327,1.371592,112810949
1985-07-01,1.929327,1.929327,1.757203,1.790600,1.272969,145887885
1985-08-01,1.818859,1.885654,1.795738,1.836842,1.305843,89679473
1985-09-01,1.836842,1.836842,1.682702,1.723806,1.225484,89625949
1985-10-01,1.713530,1.890792,1.703254,1.890792,1.348788,95761582
1985-11-01,1.890792,2.044932,1.875378,2.034656,1.451414,85441460
1985-12-01,2.029518,2.414870,1.983276,2.319816,1.654832,145240749
1986-01-01,2.319816,2.553596,2.306971,2.430284,1.738748,201570804
1986-02-01,2.430284,2.908120,2.384042,2.861878,2.047532,154758036
1986-03-01,2.861878,3.123917,2.753979,3.082813,2.205599,144641055
1986-04-01,3.082813,4.110417,2.897844,3.689099,2.645803,284381144
1986-05-01,3.689099,3.966552,3.565786,3.863792,2.771092,109196960
1986-06-01,3.863792,4.511182,3.832964,4.500906,3.228028,129454029
1986-07-01,4.500906,4.500906,3.689099,3.976828,2.857116,135503296
1986-08-01,3.966552,3.966552,3.493854,3.750755,2.694696,113310897
1986-09-01,3.750755,3.781583,2.959500,3.247229,2.332942,181265079
1986-10-01,3.247229,3.647995,3.247229,3.606891,2.596889,114981046
1986-11-01,3.606891,3.689099,3.257505,3.545234,2.552498,82758034
1986-12-01,3.545234,3.812411,3.452750,3.545234,2.552498,129773948
1987-01-01,3.617167,4.685875,3.617167,4.644771,3.350456,224438315
1987-02-01,4.644771,4.932500,4.398146,4.881120,3.520943,117563505
1987-03-01,4.881120,5.374370,4.768083,5.127745,3.698845,118211860
1987-04-01,5.127745,5.610719,4.891396,5.281885,3.815237,126399592
1987-05-01,5.281885,5.507958,4.911948,5.261333,3.800392,83053626
1987-06-01,5.261333,6.021760,5.189401,5.939552,4.290284,104766751
1987-07-01,5.908724,6.001208,5.579891,5.929276,4.288322,81647443
1987-08-01,5.929276,6.782188,5.857344,6.576667,4.756545,102560163
1987-09-01,6.576667,6.617771,5.877896,6.371146,4.607903,120205576
1987-10-01,6.371146,6.576667,3.391094,4.542010,3.288470,248420071
1987-11-01,4.542010,4.747531,4.110417,4.305661,3.117350,130095084
1987-12-01,4.305661,5.168849,3.966552,4.870844,3.526548,160944754
1988-01-01,4.953052,5.364094,4.624219,4.778359,3.459589,123758745
1988-02-01,4.778359,5.127745,4.439250,5.045536,3.657956,112723367
1988-03-01,5.045536,5.281885,4.778359,4.860568,3.523857,99476534
1988-04-01,4.860568,4.891396,4.459802,4.726979,3.427006,140134215
1988-05-01,4.726979,4.829740,4.480354,4.768083,3.462995,68808108
1988-06-01,4.778359,5.394922,4.778359,5.179125,3.761527,141409022
1988-07-01,5.179125,5.312714,4.932500,5.189401,3.768991,81606082
1988-08-01,5.189401,5.292161,4.942776,5.148297,3.745211,65722047
1988-09-01,5.117469,5.374370,5.045536,5.333266,3.879771,89029903
1988-10-01,5.333266,5.620995,5.209953,5.446302,3.962001,73283323
1988-11-01,5.436026,5.436026,4.973604,5.209953,3.796029,74616524
1988-12-01,5.209953,5.507958,5.096917,5.405198,3.938287,65768270
1989-01-01,5.405198,6.175901,5.333266,6.165625,4.492343,146890218
1989-02-01,6.165625,6.237557,5.939552,6.083417,4.439060,74635985
1989-03-01,6.093693,6.473906,6.093693,6.453354,4.709003,96615510
1989-04-01,6.473906,7.069917,6.401974,6.997984,5.106418,80157323
1989-05-01,6.997984,7.881724,6.905500,7.645375,5.587368,108467108
1989-06-01,7.645375,8.118073,7.295990,7.778964,5.684997,109625138
1989-07-01,7.778964,9.155953,7.655651,8.837396,6.458516,113897214
1989-08-01,8.837396,10.234938,8.816844,9.659479,7.068128,177207096
1989-09-01,9.659479,10.142453,9.166229,9.936932,7.271147,97464572
1989-10-01,9.936932,11.200885,9.392302,10.183557,7.451611,188393310
1989-11-01,10.183557,10.759016,9.803344,10.604875,7.767416,94289710
1989-12-01,10.604875,10.913156,8.693531,9.207333,6.743800,170570298
1990-01-01,9.207333,9.680031,8.344146,8.559943,6.269631,166115762
1990-02-01,8.559943,9.104573,8.344146,9.001813,6.600192,99334212
1990-03-01,9.001813,9.618375,8.878500,9.135401,6.698141,107672781
1990-04-01,9.135401,9.525891,8.981260,9.084021,6.660467,108321137
1990-05-01,9.084021,10.676807,8.991536,10.604875,7.785601,131479372
1990-06-01,10.604875,10.913156,10.039693,10.543219,7.740337,146577598
1990-07-01,10.543219,11.221438,9.495063,9.669755,7.099079,161877750
1990-08-01,9.669755,9.700583,7.686479,8.416078,6.185638,240253018
1990-09-01,8.374974,8.508563,7.141849,7.450130,5.475687,128413988
1990-10-01,7.511786,8.076969,7.069917,7.480958,5.498345,183477749
1990-11-01,7.480958,8.303042,7.295990,8.190005,6.028945,125388750
1990-12-01,8.220833,8.940156,8.179729,8.344146,6.142413,106197263
1991-01-01,8.344146,8.940156,7.696755,8.899052,6.550900,162470147
1991-02-01,8.899052,10.358250,8.837396,10.142453,7.477730,170217535
1991-03-01,10.142453,10.666531,9.382026,9.782792,7.212570,102877650
1991-04-01,9.772516,10.101349,9.207333,9.464234,6.977701,107470860
1991-05-01,9.474510,10.173281,9.340922,9.536167,7.041191,137771921
1991-06-01,9.536167,9.762240,9.053193,9.166229,6.768039,97690825
1991-07-01,9.227885,10.091073,9.227885,9.926656,7.329515,103673190
1991-08-01,9.926656,10.101349,9.186781,9.762240,7.218932,97947490
1991-09-01,9.762240,9.793068,9.063469,9.371750,6.930176,79563711
1991-10-01,9.371750,9.978036,9.135401,9.762240,7.218932,98002230
1991-11-01,9.762240,9.895828,8.529115,8.611323,6.377872,134258896
1991-12-01,8.611323,9.484786,8.508563,9.412854,6.971516,106299444
1992-01-01,9.412854,11.766068,9.361474,11.221438,8.311024,205873289
1992-02-01,11.221438,12.927260,11.180333,12.639531,9.375308,149866802
1992-03-01,12.639531,12.906708,11.889380,12.464839,9.245728,122744245
1992-04-01,12.464839,13.112229,11.971589,11.981865,8.887486,174114951
1992-05-01,11.981865,13.523271,11.940760,12.495667,9.281073,150992296
1992-06-01,12.495667,13.153333,11.385854,11.879104,8.823125,99525797
1992-07-01,11.879104,12.125729,11.180333,11.838000,8.792591,69299545
1992-08-01,11.838000,12.084625,10.769292,11.344750,8.438667,68976280
1992-09-01,11.344750,12.331250,11.262542,11.920208,8.866714,61741004
1992-10-01,11.920208,13.235542,10.933708,12.947813,9.631088,78689407
1992-11-01,12.947813,13.893208,12.701188,13.872656,10.334797,74748809
1992-12-01,13.769896,14.879708,13.030021,14.139833,10.533834,108073290
1993-01-01,14.098729,15.331854,13.728792,15.003021,11.176887,79831322
1993-02-01,15.003021,15.742896,13.975417,14.591979,10.884224,74689205
1993-03-01,14.591979,15.126333,14.098729,14.633083,10.914881,81726509
1993-04-01,14.633083,14.838604,12.865604,13.399958,9.995089,73416829
1993-05-01,13.399958,14.715292,12.577875,14.468667,10.807822,90156613
1993-06-01,14.468667,14.633083,13.276646,13.399958,10.009517,64237102
1993-07-01,13.399958,13.482167,11.838000,12.331250,9.211212,123959757
1993-08-01,12.331250,13.399958,11.920208,12.906708,9.656060,82957833
1993-09-01,12.906708,13.605479,12.331250,12.413458,9.287035,102846326
1993-10-01,12.413458,14.715292,12.207938,14.139833,10.578608,126516370
1993-11-01,14.139833,14.427563,12.454563,13.112229,9.826283,105860925
1993-12-01,13.358854,14.920813,13.358854,14.016521,10.503960,83798380
1994-01-01,14.016521,15.907313,13.728792,15.537375,11.643682,104168272
1994-02-01,15.537375,15.989521,14.715292,15.784000,11.845879,72332995
1994-03-01,15.784000,15.866208,13.441063,13.811000,10.365147,82861126
1994-04-01,13.811000,14.386458,13.030021,13.975417,10.488539,61874203
1994-05-01,13.975417,14.591979,13.399958,14.263146,10.724005,56462341
1994-06-01,14.263146,14.879708,13.646583,13.687688,10.291336,69499340
1994-07-01,13.769896,14.509771,13.358854,13.934313,10.476768,57244198
