Date,Open,High,Low,Close,Adj Close,Volume
1985-01-01,11.416667,13.000000,11.041667,12.500000,3.034126,12146400
1985-02-01,12.416667,14.333333,12.208333,13.125000,3.185833,13131900
1985-03-01,13.125000,13.416667,12.375000,12.500000,3.034126,16036200
1985-04-01,12.541667,13.625000,12.333333,12.625000,3.113972,10235100
1985-05-01,12.791667,14.500000,12.708333,13.791667,3.401731,20562900
1985-06-01,13.916667,13.958333,13.166667,13.750000,3.391454,10256400
1985-07-01,13.708333,14.833333,13.375000,13.625000,3.411903,12544800
1985-08-01,13.750000,13.875000,12.958333,13.333333,3.338867,13746000
1985-09-01,13.333333,13.375000,11.083333,11.166667,2.796303,13442700
1985-10-01,11.166667,13.208333,11.166667,12.958333,3.296376,9136500
1985-11-01,13.000000,13.916667,12.833333,13.833333,3.518963,9941700
1985-12-01,13.875000,15.416667,13.708333,15.125000,3.847539,14478600
1986-01-01,15.166667,16.333332,13.583333,14.750000,3.806118,14793300
1986-02-01,14.791667,16.125000,13.666667,16.000000,4.128671,14282100
1986-03-01,15.916667,18.416668,15.500000,18.208332,4.698516,21047400
1986-04-01,18.125000,18.750000,16.708332,17.750000,4.641229,10553700
1986-05-01,17.750000,17.958332,16.291668,17.791668,4.652123,12602400
1986-06-01,17.750000,17.791668,16.541668,17.083332,4.466908,17952600
1986-07-01,17.083332,17.416668,14.500000,14.625000,3.872079,8619300
1986-08-01,14.625000,16.333332,14.458333,16.250000,4.302310,9460800
1986-09-01,16.250000,16.416668,14.125000,14.458333,3.827953,13703100
1986-10-01,14.458333,15.000000,14.166667,14.625000,3.927308,7597200
1986-11-01,14.541667,15.041667,14.125000,14.833333,3.983253,6442800
1986-12-01,14.791667,15.833333,14.083333,14.083333,3.781850,17279700
1987-01-01,14.083333,16.166668,14.083333,15.625000,4.255361,12015300
1987-02-01,15.666667,16.500000,15.125000,15.500000,4.221321,9301500
1987-03-01,15.500000,15.916667,14.500000,14.583333,3.971672,14544000
1987-04-01,14.500000,15.208333,13.375000,14.166667,3.914413,10050600
1987-05-01,14.166667,14.958333,13.208333,14.000000,3.868361,10519200
