Date,Open,High,Low,Close,Adj Close,Volume
1999-06-01,66.625000,72.250000,60.500000,72.250000,55.004215,23380400
1999-07-01,71.375000,71.437500,63.187500,64.312500,48.961365,13938000
1999-08-01,64.250000,65.000000,55.187500,59.812500,45.535496,18801100
1999-09-01,60.562500,64.437500,57.437500,61.000000,46.539616,18630500
1999-10-01,61.000000,73.750000,57.937500,71.000000,54.169048,21186400
1999-11-01,70.500000,83.000000,68.312500,75.125000,57.427814,17360600
1999-12-01,74.750000,94.812500,74.750000,94.187500,71.999771,17003400
2000-01-01,94.187500,94.375000,78.375000,91.625000,70.040863,19531500
2000-02-01,92.875000,94.000000,80.687500,92.500000,70.806839,18721100
2000-03-01,93.250000,128.000000,93.187500,105.250000,80.566689,35059300
2000-04-01,108.750000,110.812500,79.437500,93.250000,71.380936,41328400
2000-05-01,93.250000,101.625000,69.375000,73.562500,56.382736,41825300
2000-06-01,74.562500,95.937500,73.625000,94.781250,72.646065,36702400
2000-07-01,94.375000,106.937500,88.375000,98.687500,75.640022,29921400
2000-08-01,99.000000,129.500000,97.000000,129.500000,99.374939,53400600
2000-09-01,128.000000,133.625000,105.750000,114.062500,87.528610,37402600
2000-10-01,113.125000,116.875000,90.875000,99.812500,76.593575,54636500
2000-11-01,96.750000,101.625000,77.000000,82.125000,63.097885,40827600
2000-12-01,82.125000,108.375000,80.250000,106.937500,82.161713,55874100
2001-01-01,104.375000,120.000000,97.500000,113.750000,87.395821,67405500
2001-02-01,114.900002,118.849998,90.250000,91.750000,70.569878,59505300
2001-03-01,89.400002,97.500000,81.000000,85.099998,65.455017,93130100
2001-04-01,85.099998,102.500000,77.000000,91.099998,70.069946,70863700
2001-05-01,90.000000,105.150002,89.290001,95.099998,73.236511,53616900
2001-06-01,95.489998,98.139999,84.500000,85.800003,66.074585,53906100
2001-07-01,85.949997,88.000000,80.000000,83.160004,64.041527,50417900
2001-08-01,83.500000,87.500000,75.050003,80.099998,61.772583,59785700
2001-09-01,79.949997,81.449997,63.270000,71.349998,55.024651,59324200
2001-10-01,71.360001,86.500000,71.000000,78.160004,60.276489,82618800
2001-11-01,78.500000,92.750000,77.309998,89.000000,68.738716,58203800
2001-12-01,88.000000,95.169998,85.550003,92.750000,71.634956,51124600
2002-01-01,92.800003,97.250000,81.599998,86.980003,67.178535,81933000
2002-02-01,86.489998,86.500000,77.519997,80.940002,62.598331,70296800
2002-03-01,81.500000,92.250000,80.849998,90.250000,69.798630,60265000
2002-04-01,89.400002,89.449997,75.800003,78.750000,60.904606,77215300
2002-05-01,78.550003,82.099998,74.000000,75.449997,58.443249,71135300
2002-06-01,75.449997,77.019997,69.029999,73.349998,56.816589,72219000
2002-07-01,73.750000,77.000000,65.550003,73.150002,56.661678,205190100
2002-08-01,73.150002,81.970001,67.750000,77.300003,59.980110,102812600
2002-09-01,76.059998,76.099998,64.489998,66.029999,51.235260,99519100
2002-10-01,66.500000,75.349998,58.570000,71.599998,55.557255,134795100
2002-11-01,71.599998,81.000000,71.000000,78.870003,61.297394,78057400
