Date,Open,High,Low,Close,Adj Close,Volume
2001-07-01,30.700001,31.740000,30.000000,30.950001,12.299089,43148300
2001-08-01,30.900000,33.009998,30.000000,32.250000,12.815686,36304200
2001-09-01,32.700001,34.810001,31.000000,34.369999,13.658142,40118900
2001-10-01,34.599998,35.570000,32.400002,33.750000,13.463629,35602800
2001-11-01,33.650002,35.099998,32.680000,33.119999,13.212310,27242800
2001-12-01,33.150002,34.980000,31.500000,34.029999,13.575326,30857000
2002-01-01,34.230000,37.099998,32.500000,37.060001,14.840839,35353300
2002-02-01,37.000000,39.599998,36.480000,39.099998,15.657763,30839800
2002-03-01,39.230000,39.700001,36.000000,38.650002,15.477567,33781500
2002-04-01,38.500000,41.279999,38.320000,41.040001,16.492109,39928400
2002-05-01,41.040001,43.750000,39.000000,43.009998,17.283768,33013700
2002-06-01,42.209999,43.950001,38.970001,40.950001,16.455936,46050500
2002-07-01,40.500000,41.700001,33.869999,37.000000,14.916358,50323500
2002-08-01,37.099998,40.610001,36.750000,39.770000,16.033066,26118200
2002-09-01,39.680000,40.400002,35.790001,36.459999,14.698647,29341300
2002-10-01,36.480000,41.299999,36.119999,39.500000,15.984919,47560400
2002-11-01,39.400002,40.500000,36.349998,37.560001,15.199845,39218300
2002-12-01,37.570000,40.000000,37.200001,38.930000,15.754258,28229500
2003-01-01,39.180000,39.400002,29.950001,31.850000,12.938421,70603700
2003-02-01,31.950001,32.150002,29.000000,29.610001,12.028473,44169800
2003-03-01,29.660000,31.799999,26.350000,28.200001,11.455684,81043800
2003-04-01,27.850000,31.049999,27.760000,30.900000,12.620855,79792000
2003-05-01,30.850000,33.900002,30.480000,32.400002,13.233515,46088800
2003-06-01,32.500000,33.959999,32.250000,32.549999,13.294777,36514000
2003-07-01,32.549999,32.790001,27.600000,27.809999,11.410647,78788000
2003-08-01,27.900000,29.780001,27.600000,29.700001,12.186131,39067000
2003-09-01,29.799999,30.750000,28.490000,29.500000,12.104067,44228000
2003-10-01,29.400000,30.180000,28.750000,29.100000,12.012897,38993900
2003-11-01,29.180000,31.850000,28.500000,31.670000,13.073833,29220300
2003-12-01,31.650000,32.500000,30.969999,32.220001,13.300883,30538600
2004-01-01,32.200001,33.209999,30.959999,32.209999,13.373190,34540700
2004-02-01,32.119999,33.919998,32.029999,33.790001,14.029190,26976900
2004-03-01,33.709999,34.700001,30.879999,32.009998,13.290155,30652900
2004-04-01,32.049999,33.490002,30.639999,32.910000,13.736222,31485000
2004-05-01,32.919998,33.130001,29.680000,29.860001,12.463188,36555400
2004-06-01,29.879999,31.700001,29.750000,31.680000,13.222839,33320100
2004-07-01,31.600000,32.290001,30.000000,30.549999,12.825805,31957800
2004-08-01,30.350000,31.719999,29.450001,31.280001,13.132287,30237000
2004-09-01,31.379999,32.549999,31.100000,31.719999,13.317012,29011700
2004-10-01,31.750000,33.520000,30.990000,33.310001,14.075910,31609600
2004-11-01,33.259998,35.200001,33.130001,34.200001,14.452003,44238500
2004-12-01,34.430000,36.060001,33.830002,35.610001,15.047834,34151000
2005-01-01,35.650002,35.650002,32.200001,33.980000,14.441482,26563500
2005-02-01,33.700001,34.299999,32.869999,33.450001,14.216235,28090800
2005-03-01,33.419998,33.950001,31.340000,33.049999,14.046225,33578800
2005-04-01,32.900002,33.119999,30.110001,32.410000,13.859549,37669800
2005-05-01,32.380001,33.150002,32.290001,32.439999,13.872379,22645200
2005-06-01,32.450001,32.810001,31.049999,31.809999,13.602973,30388900
2005-07-01,31.809999,32.169998,30.400000,30.549999,13.148708,23632600
2005-08-01,30.400000,31.389999,30.120001,31.000000,13.342386,33810200
2005-09-01,30.910000,31.160000,29.360001,30.590000,13.165927,35798100
2005-10-01,30.540001,30.799999,28.030001,28.299999,12.271444,36077200
2005-11-01,28.299999,30.500000,28.070000,28.940001,12.548961,30102400
2005-12-01,28.940001,29.760000,27.879999,28.170000,12.215071,45256100
2006-01-01,28.150000,30.059999,27.440001,29.440001,12.870857,51767400
2006-02-01,29.250000,30.540001,28.430000,30.090000,13.155031,28729200
2006-03-01,30.010000,31.250000,29.320000,30.309999,13.251206,40008600
2006-04-01,30.309999,31.450001,28.969999,31.240000,13.761332,35823000
2006-05-01,31.500000,33.160000,30.709999,33.099998,14.580669,38436700
2006-06-01,32.869999,33.310001,30.490000,30.900000,13.611558,49189500
2006-07-01,31.040001,33.000000,29.500000,32.400002,14.378415,65644400
2006-08-01,32.410000,34.250000,32.000000,33.910000,15.048515,54145800
2006-09-01,33.830002,36.470001,33.189999,35.660000,15.825127,61093900
2006-10-01,35.650002,36.669998,33.750000,34.400002,15.380751,68572100
2006-11-01,34.450001,35.820000,33.480000,35.049999,15.671375,47695600
2006-12-01,35.150002,36.410000,34.400002,35.700001,15.962004,40024700
2007-01-01,35.700001,36.259998,34.000000,34.919998,15.722373,66424800
2007-02-01,34.919998,34.980000,31.350000,31.930000,14.376153,80613000
2007-03-01,31.799999,32.580002,29.950001,31.660000,14.254594,201539500
2007-04-01,31.629999,33.700001,30.180000,33.470001,15.188483,615058700
2007-05-01,33.480000,34.560001,32.250000,33.840000,15.356390,371151300
2007-06-01,34.090000,37.200001,34.000000,35.250000,15.996238,421116000
2007-07-01,35.580002,36.849998,32.570000,32.750000,14.966823,364382300
2007-08-01,33.099998,33.200001,30.510000,32.060001,14.651496,306377000
2007-09-01,32.130001,34.900002,31.840000,34.509998,15.771154,188751000
2007-10-01,34.509998,34.910000,32.320000,33.410000,15.395959,183842100
2007-11-01,33.180000,34.709999,32.090000,34.549999,15.921297,211161300
2007-12-01,34.270000,35.290001,32.360001,32.630001,15.036519,163842900
2008-01-01,32.549999,32.849998,28.629999,29.270000,13.599743,214476700
2008-02-01,29.370001,32.189999,28.700001,31.170000,14.482539,190210800
2008-03-01,31.420000,31.510000,29.559999,31.010000,14.408203,210763300
2008-04-01,31.059999,32.119999,30.309999,31.629999,14.823944,173788800
2008-05-01,31.549999,32.990002,30.969999,32.480000,15.222310,158825100
2008-06-01,32.299999,32.570000,28.330000,28.450001,13.333582,185273300
