Date,Open,High,Low,Close,Adj Close,Volume
1985-01-01,0.130022,0.138951,0.124442,0.129464,0.101195,6366416000
1985-02-01,0.129464,0.137277,0.110491,0.110491,0.086365,4733388800
1985-03-01,0.110491,0.116071,0.092634,0.098772,0.077205,4615587200
1985-04-01,0.098772,0.102679,0.087612,0.094866,0.074152,2868028800
1985-05-01,0.094866,0.099330,0.075335,0.077567,0.060630,4639129600
1985-06-01,0.075893,0.082589,0.065848,0.080357,0.062811,5811388800
1985-07-01,0.080915,0.081473,0.070871,0.070871,0.055396,2600595200
1985-08-01,0.070871,0.071987,0.064732,0.066964,0.052342,1818745600
1985-09-01,0.066964,0.077009,0.065848,0.070313,0.054960,1797196800
1985-10-01,0.070313,0.085938,0.066964,0.083147,0.064992,3785913600
1985-11-01,0.083147,0.092634,0.083147,0.089844,0.070226,2884672000
1985-12-01,0.089844,0.102121,0.085938,0.098214,0.076769,3571209600
1986-01-01,0.098214,0.110491,0.097098,0.103237,0.080695,6291801600
1986-02-01,0.103237,0.119420,0.102121,0.111607,0.087238,3420860800
1986-03-01,0.111607,0.132254,0.108259,0.126116,0.098578,4264332800
1986-04-01,0.126116,0.146205,0.117188,0.135045,0.105558,4462684800
1986-05-01,0.135045,0.167411,0.132813,0.165179,0.129112,4954051200
1986-06-01,0.165179,0.174665,0.145089,0.160156,0.125186,4063360000
1986-07-01,0.160156,0.168527,0.133929,0.139509,0.109047,5691638400
1986-08-01,0.138951,0.169643,0.136719,0.165179,0.129112,3643516800
1986-09-01,0.165737,0.165737,0.141183,0.149554,0.116899,3578198400
1986-10-01,0.148996,0.157366,0.143973,0.154576,0.120824,2984038400
1986-11-01,0.155134,0.184152,0.151228,0.178571,0.139580,5206163200
1986-12-01,0.178571,0.195871,0.174665,0.180804,0.141325,4762576000
1987-01-01,0.180246,0.255580,0.179129,0.247768,0.193668,8268915200
1987-02-01,0.247768,0.318638,0.230469,0.312500,0.244265,6616176000
1987-03-01,0.313616,0.314732,0.277902,0.287946,0.225073,5959318400
1987-04-01,0.281250,0.357143,0.278460,0.353795,0.276544,6813161600
1987-05-01,0.354911,0.367188,0.323661,0.352679,0.275671,3838956800
1987-06-01,0.354911,0.386161,0.339286,0.361607,0.283080,3497536000
1987-07-01,0.363839,0.399554,0.325893,0.368304,0.288323,3070256000
1987-08-01,0.366071,0.484375,0.357143,0.482143,0.377440,3119300800
1987-09-01,0.488839,0.524554,0.433036,0.504464,0.395424,3075486400
1987-10-01,0.506696,0.533482,0.246652,0.344866,0.270323,6575699200
1987-11-01,0.345982,0.357143,0.272321,0.294643,0.230956,4234238400
1987-12-01,0.299107,0.390625,0.265625,0.375000,0.294585,4702264000
1988-01-01,0.381696,0.412946,0.341518,0.370536,0.291078,6221600000
1988-02-01,0.372768,0.390625,0.337054,0.383929,0.301599,3368467200
1988-03-01,0.386161,0.426339,0.345982,0.357143,0.281111,4882102400
1988-04-01,0.354911,0.378348,0.343750,0.366071,0.288138,3297929600
1988-05-01,0.363839,0.385045,0.333705,0.370536,0.291652,2638507200
1988-06-01,0.370536,0.417411,0.368304,0.412946,0.325677,3534731200
1988-07-01,0.415179,0.424107,0.377232,0.396205,0.312474,2186419200
