0.04075 	-3.85376 	0.0125517 	-1.62698e-24
0.0710455 	-3.8705 	0 	0
0.101341 	-3.8705 	0 	0
0.131636 	-3.8705 	0 	0
0.161932 	-3.8705 	0 	0
0.192227 	-3.8705 	0 	0
0.222523 	-3.8705 	0 	0
0.252818 	-3.8705 	0 	0
0.283114 	-3.8705 	0 	0
0.313409 	-3.8705 	0 	0
0.343705 	-3.8705 	0 	0
0.374 	-3.8705 	0 	0
0.404295 	-3.8705 	0 	0
0.434591 	-3.8705 	0 	0
0.464886 	-3.8705 	0 	0
0.495182 	-3.8705 	0 	0
0.525477 	-3.8705 	0 	0
0.555773 	-3.8705 	0 	0
0.586068 	-3.8705 	0 	0
0.616364 	-3.8705 	0 	0
0.646659 	-3.8705 	0 	0
0.676955 	-3.8705 	0 	0
0.70725 	-3.8705 	0 	0
0.737545 	-3.8705 	0 	0
0.767841 	-3.8705 	0 	0
0.798136 	-3.8705 	0 	0
0.828432 	-3.8705 	0 	0
0.858727 	-3.8705 	0 	0
0.889023 	-3.8705 	0 	0
0.919318 	-3.8705 	0 	0
0.949614 	-3.8705 	0 	0
0.979909 	-3.8705 	0 	0
1.0102 	-3.8705 	0 	0
1.0405 	-3.8705 	0 	0
1.0708 	-3.8705 	0 	0
1.10109 	-3.8705 	0 	0
1.13139 	-3.8705 	0 	0
1.16168 	-3.8705 	0 	0
1.19198 	-3.8705 	0 	0
1.22227 	-3.8705 	0 	0
1.25257 	-3.8705 	0 	0
1.28286 	-3.8705 	0 	0
1.31316 	-3.8705 	0 	0
1.34345 	-3.8705 	0 	0
1.37375 	-3.8705 	0 	0
1.40405 	-3.8705 	0 	0
1.43434 	-3.8705 	0 	0
1.46464 	-3.8705 	0 	0
1.49493 	-3.8705 	0 	0
1.52523 	-3.8705 	0 	0
1.55552 	-3.8705 	0 	0
1.58582 	-3.8705 	0 	0
1.61611 	-3.8705 	0 	0
1.64641 	-3.8705 	0 	0
1.6767 	-3.8705 	0 	0
1.707 	-3.8705 	0 	0
1.7373 	-3.8705 	0 	0
1.76759 	-3.8705 	0 	0
1.79789 	-3.8705 	0 	0
1.82818 	-3.8705 	0 	0
1.85848 	-3.8705 	0 	0
1.88877 	-3.8705 	0 	0
1.91907 	-3.8705 	0 	0
1.94936 	-3.8705 	0 	0
1.97966 	-3.8705 	0 	0
2.00995 	-3.8705 	0 	0
2.04025 	-3.8705 	0 	0
2.07055 	-3.8705 	0 	0
2.10084 	-3.8705 	0 	0
2.13114 	-3.8705 	0 	0
2.16143 	-3.8705 	0 	0
2.19173 	-3.8705 	0 	0
2.22202 	-3.8705 	0 	0
2.25232 	-3.8705 	0 	0
2.28261 	-3.8705 	0 	0
2.31291 	-3.8705 	0 	0
2.3432 	-3.8705 	0 	0
2.3735 	-3.8705 	0 	0
2.4038 	-3.8705 	0 	0
2.43409 	-3.8705 	0 	0
2.46439 	-3.8705 	0 	0
2.49468 	-3.8705 	0 	0
2.52498 	-3.8705 	0 	0
2.55527 	-3.8705 	0 	0
2.58557 	-3.8705 	0 	0
2.61586 	-3.8705 	0 	0
2.64616 	-3.8705 	0 	0
2.67645 	-3.8705 	0 	0
2.70675 	-3.8705 	0 	0
2.73705 	-3.8705 	0 	0
2.76734 	-3.8705 	0 	0
2.79764 	-3.8705 	0 	0
2.82793 	-3.8705 	0 	0
2.85823 	-3.8705 	0 	0
2.88852 	-3.8705 	0 	0
2.91882 	-3.8705 	0 	0
2.94911 	-3.8705 	0 	0
2.97941 	-3.8705 	0 	0
3.0097 	-2.87246 	0 	0
3.04 	-1.79383 	0 	0
