0.04075 	0.047633
0.0710455 	0.047633
0.101341 	0.047633
0.131636 	0.047633
0.161932 	0.047633
0.192227 	0.047633
0.222523 	0.047633
0.252818 	0.047633
0.283114 	0.047633
0.313409 	0.047633
0.343705 	0.047633
0.374 	0.047633
0.404295 	0.047633
0.434591 	0.047633
0.464886 	0.047633
0.495182 	0.047633
0.525477 	0.047633
0.555773 	0.047633
0.586068 	0.047633
0.616364 	0.047633
0.646659 	0.047633
0.676955 	0.047633
0.70725 	0.047633
0.737545 	0.047633
0.767841 	0.047633
0.798136 	0.047633
0.828432 	0.047633
0.858727 	0.047633
0.889023 	0.047633
0.919318 	0.047633
0.949614 	0.047633
0.979909 	0.047633
1.0102 	0.047633
1.0405 	0.047633
1.0708 	0.047633
1.10109 	0.047633
1.13139 	0.047633
1.16168 	0.047633
1.19198 	0.047633
1.22227 	0.047633
1.25257 	0.047633
1.28286 	0.047633
1.31316 	0.047633
1.34345 	0.047633
1.37375 	0.047633
1.40405 	0.047633
1.43434 	0.047633
1.46464 	0.047633
1.49493 	0.047633
1.52523 	0.047633
1.55552 	0.047633
1.58582 	0.047633
1.61611 	0.047633
1.64641 	0.047633
1.6767 	0.047633
1.707 	0.047633
1.7373 	0.047633
1.76759 	0.047633
1.79789 	0.047633
1.82818 	0.047633
1.85848 	0.047633
1.88877 	0.047633
1.91907 	0.047633
1.94936 	0.047633
1.97966 	0.047633
2.00995 	0.047633
2.04025 	0.047633
2.07055 	0.047633
2.10084 	0.047633
2.13114 	0.047633
2.16143 	0.047633
2.19173 	0.047633
2.22202 	0.047633
2.25232 	0.047633
2.28261 	0.047633
2.31291 	0.047633
2.3432 	0.047633
2.3735 	0.047633
2.4038 	0.047633
2.43409 	0.047633
2.46439 	0.047633
2.49468 	0.047633
2.52498 	0.047633
2.55527 	0.047633
2.58557 	0.047633
2.61586 	0.047633
2.64616 	0.047633
2.67645 	0.047633
2.70675 	0.047633
2.73705 	0.047633
2.76734 	0.047633
2.79764 	0.047633
2.82793 	0.047633
2.85823 	0.047633
2.88852 	0.047633
2.91882 	0.047633
2.94911 	0.047633
2.97941 	0.047633
3.0097 	0.047633
3.04 	0.047633
