0.5 	31232.2
0.515152 	30441.6
0.530303 	29651.1
0.545455 	28860.5
0.560606 	27638.2
0.575758 	26230.7
0.590909 	24823.3
0.606061 	23600.6
0.621212 	22655.1
0.636364 	21709.6
0.651515 	20792.3
0.666667 	20129
0.681818 	19465.8
0.69697 	18802.5
0.712121 	18284.7
0.727273 	17803.1
0.742424 	17321.5
0.757576 	16900.4
0.772727 	16539.7
0.787879 	16178.9
0.80303 	15834.8
0.818182 	15556.8
0.833333 	15278.9
0.848485 	15001
0.863636 	14775.5
0.878788 	14555.9
0.893939 	14336.3
0.909091 	14142
0.924242 	13964.6
0.939394 	13787.3
0.954545 	13619.4
0.969697 	13473.4
0.984848 	13327.5
1 	13181.5
1.01515 	13056.5
1.0303 	12931.6
1.04545 	12806.6
1.06061 	12691.9
1.07576 	12581.5
1.09091 	12471
1.10606 	12365.7
1.12121 	12267.8
1.13636 	12170
1.15152 	12073.2
1.16667 	11985.3
1.18182 	11897.4
1.19697 	11809.5
1.21212 	11727.7
1.22727 	11647.5
1.24242 	11567.2
1.25758 	11489.8
1.27273 	11415.2
1.28788 	11340.6
1.30303 	11266.9
1.31818 	11196.5
1.33333 	11126
1.34848 	11055.6
1.36364 	10987.8
1.37879 	10920.2
1.39394 	10852.7
1.40909 	10786.2
1.42424 	10720.3
1.43939 	10654.5
1.45455 	10588.9
1.4697 	10523.9
1.48485 	10458.9
1.5 	10393.8
1.51515 	10328.7
1.5303 	10263.5
1.54545 	10198.3
1.56061 	10132.5
1.57576 	10066.3
1.59091 	10000.2
1.60606 	9933.25
1.62121 	9865.22
1.63636 	9797.19
1.65152 	9728.88
1.66667 	9658.08
1.68182 	9587.27
1.69697 	9516.46
1.71212 	9442.68
1.72727 	9368.15
1.74242 	9293.62
1.75758 	9216.72
1.77273 	9137.46
1.78788 	9058.2
1.80303 	8977.79
1.81818 	8892.81
1.83333 	8807.83
1.84848 	8722.84
1.86364 	8632.21
1.87879 	8540.94
1.89394 	8449.67
1.90909 	8354.84
1.92424 	8257.64
1.93939 	8160.44
1.95455 	8077.56
1.9697 	8028.09
1.98485 	7978.62
2 	7929.15
