0.5 	31912.8
0.515152 	31097.6
0.530303 	30282.4
0.545455 	29467.2
0.560606 	28206.6
0.575758 	26755.2
0.590909 	25303.8
0.606061 	24042.9
0.621212 	23067.9
0.636364 	22092.8
0.651515 	21146.9
0.666667 	20462.9
0.681818 	19778.9
0.69697 	19094.9
0.712121 	18560.7
0.727273 	18064
0.742424 	17567.2
0.757576 	17132.6
0.772727 	16760.2
0.787879 	16387.8
0.80303 	16032.4
0.818182 	15745.1
0.833333 	15457.7
0.848485 	15170.4
0.863636 	14936.8
0.878788 	14709.3
0.893939 	14481.7
0.909091 	14280.1
0.924242 	14095.8
0.939394 	13911.5
0.954545 	13736.8
0.969697 	13584.6
0.984848 	13432.4
1 	13280.2
1.01515 	13149.4
1.0303 	13018.7
1.04545 	12887.9
1.06061 	12767.6
1.07576 	12651.7
1.09091 	12535.8
1.10606 	12425.1
1.12121 	12322.2
1.13636 	12219.2
1.15152 	12117.3
1.16667 	12024.5
1.18182 	11931.8
1.19697 	11839.1
1.21212 	11752.6
1.22727 	11667.6
1.24242 	11582.7
1.25758 	11500.6
1.27273 	11421.4
1.28788 	11342.2
1.30303 	11263.8
1.31818 	11188.8
1.33333 	11113.7
1.34848 	11038.6
1.36364 	10966
1.37879 	10893.7
1.39394 	10821.4
1.40909 	10750.1
1.42424 	10679.5
1.43939 	10608.8
1.45455 	10538.3
1.4697 	10468.3
1.48485 	10398.3
1.5 	10328.2
1.51515 	10257.9
1.5303 	10187.5
1.54545 	10117.2
1.56061 	10045.9
1.57576 	9974.36
1.59091 	9902.77
1.60606 	9830.33
1.62121 	9756.62
1.63636 	9682.91
1.65152 	9608.89
1.66667 	9532.09
1.68182 	9455.3
1.69697 	9378.51
1.71212 	9298.44
1.72727 	9217.56
1.74242 	9136.68
1.75758 	9053.22
1.77273 	8967.17
1.78788 	8881.13
1.80303 	8793.85
1.81818 	8701.61
1.83333 	8609.38
1.84848 	8517.14
1.86364 	8418.88
1.87879 	8319.94
1.89394 	8221.01
1.90909 	8118.42
1.92424 	8013.39
1.93939 	7908.37
1.95455 	7818.87
1.9697 	7765.61
1.98485 	7712.35
2 	7659.09
