0.5 	29130.1
0.515152 	28416.9
0.530303 	27703.6
0.545455 	26990.3
0.560606 	25887.7
0.575758 	24618.3
0.590909 	23348.9
0.606061 	22245.9
0.621212 	21392.6
0.636364 	20539.3
0.651515 	19711.5
0.666667 	19112.6
0.681818 	18513.7
0.69697 	17914.9
0.712121 	17447.5
0.727273 	17012.9
0.742424 	16578.4
0.757576 	16198.8
0.772727 	15874.1
0.787879 	15549.4
0.80303 	15239.8
0.818182 	14990.7
0.833333 	14741.7
0.848485 	14492.6
0.863636 	14291.8
0.878788 	14096.4
0.893939 	13900.9
0.909091 	13729
0.924242 	13572.7
0.939394 	13416.4
0.954545 	13268.9
0.969697 	13141.7
0.984848 	13014.5
1 	12887.2
1.01515 	12779.6
1.0303 	12671.9
1.04545 	12564.2
1.06061 	12465.8
1.07576 	12371.5
1.09091 	12277.2
1.10606 	12187.4
1.12121 	12104.4
1.13636 	12021.5
1.15152 	11939.4
1.16667 	11865.5
1.18182 	11791.7
1.19697 	11717.8
1.21212 	11649.6
1.22727 	11582.9
1.24242 	11516.1
1.25758 	11452.1
1.27273 	11390.9
1.28788 	11329.7
1.30303 	11269.4
1.31818 	11212.4
1.33333 	11155.4
1.34848 	11098.4
1.36364 	11044.3
1.37879 	10990.5
1.39394 	10936.7
1.40909 	10884.2
1.42424 	10832.5
1.43939 	10780.9
1.45455 	10729.7
1.4697 	10679.4
1.48485 	10629.1
1.5 	10578.8
1.51515 	10529.1
1.5303 	10479.3
1.54545 	10429.6
1.56061 	10379.7
1.57576 	10329.8
1.59091 	10279.8
1.60606 	10229.5
1.62121 	10178.7
1.63636 	10127.8
1.65152 	10076.8
1.66667 	10024.3
1.68182 	9971.76
1.69697 	9919.23
1.71212 	9864.81
1.72727 	9809.92
1.74242 	9755.03
1.75758 	9698.56
1.77273 	9640.52
1.78788 	9582.48
1.80303 	9523.65
1.81818 	9461.67
1.83333 	9399.68
1.84848 	9337.69
1.86364 	9271.49
1.87879 	9204.81
1.89394 	9138.14
1.90909 	9068.34
1.92424 	8996.45
1.93939 	8924.56
1.95455 	8863.07
1.9697 	8825.87
1.98485 	8788.66
2 	8751.45
